batting_team_encoded,bowling_team_encoded,venue_encoded,current_score,wickets_fallen,overs,final_total_score
2,4,17,26,2,3.1,161
2,4,17,26,2,3.2,161
2,4,17,30,2,3.3,161
2,4,17,30,2,3.4,161
2,4,17,31,2,3.5,161
2,4,17,35,2,3.6,161
2,4,17,39,2,4.1,161
2,4,17,39,2,4.2,161
2,4,17,39,2,4.3,161
2,4,17,39,2,4.4,161
2,4,17,39,2,4.5,161
2,4,17,39,2,4.6,161
2,4,17,39,2,5.1,161
2,4,17,39,2,5.2,161
2,4,17,39,2,5.3,161
2,4,17,43,2,5.4,161
2,4,17,44,2,5.5,161
2,4,17,44,2,5.5,161
2,4,17,44,2,5.6,161
2,4,17,44,2,6.1,161
2,4,17,45,2,6.2,161
2,4,17,46,2,6.3,161
2,4,17,46,2,6.4,161
2,4,17,46,2,6.5,161
2,4,17,46,2,6.6,161
2,4,17,47,2,7.1,161
2,4,17,47,2,7.2,161
2,4,17,48,2,7.3,161
2,4,17,49,2,7.4,161
2,4,17,55,2,7.5,161
2,4,17,55,2,7.6,161
2,4,17,55,2,8.1,161
2,4,17,57,2,8.2,161
2,4,17,58,2,8.3,161
2,4,17,59,2,8.4,161
2,4,17,60,2,8.5,161
2,4,17,64,2,8.6,161
2,4,17,64,2,9.1,161
2,4,17,66,2,9.2,161
2,4,17,70,2,9.3,161
2,4,17,70,2,9.4,161
2,4,17,71,2,9.5,161
2,4,17,72,2,9.6,161
2,4,17,72,3,10.1,161
2,4,17,72,3,10.2,161
2,4,17,72,3,10.3,161
2,4,17,73,3,10.4,161
2,4,17,73,3,10.5,161
2,4,17,75,3,10.6,161
2,4,17,76,3,11.1,161
2,4,17,77,3,11.2,161
2,4,17,78,3,11.3,161
2,4,17,78,3,11.4,161
2,4,17,78,4,11.5,161
2,4,17,79,4,11.6,161
2,4,17,79,4,12.1,161
2,4,17,80,4,12.2,161
2,4,17,81,4,12.3,161
2,4,17,82,4,12.4,161
2,4,17,82,4,12.5,161
2,4,17,83,4,12.6,161
2,4,17,84,4,13.1,161
2,4,17,85,4,13.2,161
2,4,17,86,4,13.3,161
2,4,17,87,4,13.4,161
2,4,17,88,4,13.5,161
2,4,17,88,4,13.6,161
2,4,17,89,4,14.1,161
2,4,17,89,4,14.2,161
2,4,17,90,4,14.3,161
2,4,17,90,4,14.4,161
2,4,17,91,4,14.5,161
2,4,17,91,4,14.6,161
2,4,17,92,4,15.1,161
2,4,17,98,4,15.2,161
2,4,17,102,4,15.3,161
2,4,17,103,4,15.4,161
2,4,17,107,4,15.5,161
2,4,17,113,4,15.6,161
2,4,17,119,4,16.1,161
2,4,17,120,4,16.2,161
2,4,17,121,4,16.3,161
2,4,17,122,4,16.4,161
2,4,17,126,4,16.4,161
2,4,17,130,4,16.5,161
2,4,17,130,4,16.6,161
2,4,17,132,4,17.1,161
2,4,17,138,4,17.2,161
2,4,17,138,5,17.3,161
2,4,17,139,5,17.4,161
2,4,17,139,5,17.5,161
2,4,17,139,5,17.6,161
2,4,17,143,5,18.1,161
2,4,17,143,5,18.2,161
2,4,17,144,5,18.3,161
2,4,17,144,5,18.4,161
2,4,17,148,5,18.5,161
2,4,17,148,5,18.6,161
2,4,17,152,5,19.1,161
2,4,17,156,5,19.2,161
2,4,17,157,5,19.3,161
2,4,17,161,5,19.4,161
8,9,12,0,0,0.1,210
8,9,12,0,0,0.2,210
8,9,12,0,0,0.3,210
8,9,12,0,0,0.4,210
8,9,12,1,0,0.5,210
8,9,12,1,0,0.5,210
8,9,12,1,0,0.6,210
8,9,12,1,0,1.1,210
8,9,12,2,0,1.2,210
8,9,12,2,0,1.3,210
8,9,12,2,0,1.4,210
8,9,12,6,0,1.5,210
8,9,12,6,0,1.6,210
8,9,12,7,0,2.1,210
8,9,12,8,0,2.2,210
8,9,12,8,0,2.3,210
8,9,12,9,0,2.4,210
8,9,12,13,0,2.4,210
8,9,12,13,0,2.5,210
8,9,12,13,0,2.6,210
8,9,12,17,0,3.1,210
8,9,12,23,0,3.2,210
8,9,12,23,0,3.3,210
8,9,12,28,0,3.3,210
8,9,12,28,0,3.4,210
8,9,12,28,0,3.5,210
8,9,12,34,0,3.6,210
8,9,12,36,0,4.1,210
8,9,12,37,0,4.1,210
8,9,12,43,0,4.2,210
8,9,12,44,0,4.3,210
8,9,12,50,0,4.4,210
8,9,12,51,0,4.5,210
8,9,12,52,0,4.6,210
8,9,12,56,0,5.1,210
8,9,12,56,0,5.2,210
8,9,12,57,0,5.3,210
8,9,12,58,0,5.3,210
8,9,12,58,0,5.4,210
8,9,12,58,0,5.5,210
8,9,12,58,0,5.6,210
8,9,12,58,1,6.1,210
8,9,12,59,1,6.2,210
8,9,12,60,1,6.3,210
8,9,12,60,1,6.4,210
8,9,12,60,1,6.5,210
8,9,12,60,1,6.6,210
8,9,12,61,1,7.1,210
8,9,12,63,1,7.2,210
8,9,12,67,1,7.3,210
8,9,12,69,1,7.4,210
8,9,12,69,1,7.5,210
8,9,12,75,1,7.6,210
8,9,12,75,2,8.1,210
8,9,12,76,2,8.2,210
8,9,12,77,2,8.3,210
8,9,12,77,2,8.4,210
8,9,12,77,2,8.5,210
8,9,12,78,2,8.6,210
8,9,12,79,2,9.1,210
8,9,12,80,2,9.2,210
8,9,12,86,2,9.2,210
8,9,12,87,2,9.3,210
8,9,12,87,2,9.4,210
8,9,12,87,2,9.5,210
8,9,12,87,2,9.6,210
8,9,12,93,2,10.1,210
8,9,12,94,2,10.2,210
8,9,12,95,2,10.3,210
8,9,12,99,2,10.4,210
8,9,12,101,2,10.5,210
8,9,12,101,2,10.6,210
8,9,12,107,2,11.1,210
8,9,12,107,2,11.2,210
8,9,12,108,2,11.3,210
8,9,12,109,2,11.4,210
8,9,12,113,2,11.5,210
8,9,12,114,2,11.6,210
8,9,12,116,2,12.1,210
8,9,12,116,2,12.2,210
8,9,12,117,2,12.3,210
8,9,12,118,2,12.4,210
8,9,12,119,2,12.4,210
8,9,12,119,2,12.5,210
8,9,12,120,2,12.6,210
8,9,12,121,2,12.6,210
8,9,12,125,2,13.1,210
8,9,12,131,2,13.2,210
8,9,12,133,2,13.3,210
8,9,12,137,2,13.4,210
8,9,12,137,2,13.5,210
8,9,12,138,2,13.6,210
8,9,12,142,2,14.1,210
8,9,12,143,2,14.2,210
8,9,12,147,2,14.3,210
8,9,12,148,2,14.4,210
8,9,12,148,2,14.5,210
8,9,12,148,3,14.6,210
8,9,12,148,3,15.1,210
8,9,12,148,3,15.2,210
8,9,12,154,3,15.3,210
8,9,12,160,3,15.4,210
8,9,12,161,3,15.5,210
8,9,12,163,3,15.6,210
8,9,12,163,4,16.1,210
8,9,12,167,4,16.2,210
8,9,12,168,4,16.3,210
8,9,12,169,4,16.4,210
8,9,12,170,4,16.4,210
8,9,12,170,4,16.5,210
8,9,12,170,4,16.6,210
8,9,12,171,4,17.1,210
8,9,12,175,4,17.2,210
8,9,12,176,4,17.3,210
8,9,12,182,4,17.4,210
8,9,12,183,4,17.5,210
8,9,12,187,4,17.5,210
8,9,12,188,4,17.6,210
8,9,12,189,4,18.1,210
8,9,12,190,4,18.2,210
8,9,12,196,4,18.3,210
8,9,12,202,4,18.4,210
8,9,12,202,4,18.5,210
8,9,12,203,4,18.6,210
8,9,12,207,4,19.1,210
8,9,12,207,5,19.2,210
8,9,12,208,5,19.3,210
8,9,12,209,5,19.4,210
8,9,12,210,5,19.5,210
8,9,12,210,6,19.6,210
9,8,12,0,0,0.1,149
9,8,12,0,0,0.2,149
9,8,12,2,0,0.3,149
9,8,12,2,0,0.4,149
9,8,12,2,0,0.5,149
9,8,12,2,0,0.6,149
9,8,12,2,0,1.1,149
9,8,12,2,0,1.2,149
9,8,12,3,0,1.3,149
9,8,12,3,1,1.4,149
9,8,12,3,1,1.5,149
9,8,12,3,1,1.6,149
9,8,12,3,1,2.1,149
9,8,12,3,1,2.2,149
9,8,12,3,1,2.3,149
9,8,12,3,1,2.4,149
9,8,12,7,1,2.5,149
9,8,12,7,1,2.6,149
9,8,12,7,2,3.1,149
9,8,12,7,2,3.2,149
9,8,12,7,2,3.3,149
9,8,12,7,2,3.4,149
9,8,12,7,2,3.5,149
9,8,12,7,2,3.6,149
9,8,12,8,2,4.1,149
9,8,12,8,2,4.2,149
9,8,12,8,2,4.3,149
9,8,12,9,2,4.4,149
9,8,12,9,2,4.4,149
9,8,12,9,3,4.5,149
9,8,12,13,3,4.6,149
9,8,12,13,3,5.1,149
9,8,12,13,3,5.2,149
9,8,12,13,3,5.3,149
9,8,12,13,3,5.4,149
9,8,12,14,3,5.5,149
9,8,12,14,3,5.6,149
9,8,12,15,3,6.1,149
9,8,12,15,3,6.2,149
9,8,12,15,3,6.3,149
9,8,12,16,3,6.4,149
9,8,12,16,3,6.4,149
9,8,12,20,3,6.5,149
9,8,12,21,3,6.6,149
9,8,12,22,3,7.1,149
9,8,12,23,3,7.2,149
9,8,12,23,3,7.3,149
9,8,12,23,3,7.4,149
9,8,12,24,3,7.5,149
9,8,12,28,3,7.6,149
9,8,12,29,3,8.1,149
9,8,12,29,4,8.2,149
9,8,12,30,4,8.3,149
9,8,12,30,4,8.4,149
9,8,12,31,4,8.5,149
9,8,12,32,4,8.6,149
9,8,12,32,4,9.1,149
9,8,12,33,4,9.2,149
9,8,12,33,4,9.3,149
9,8,12,34,4,9.4,149
9,8,12,35,4,9.5,149
9,8,12,36,4,9.6,149
9,8,12,37,4,10.1,149
9,8,12,37,5,10.2,149
9,8,12,38,5,10.3,149
9,8,12,38,5,10.4,149
9,8,12,39,5,10.5,149
9,8,12,39,5,10.6,149
9,8,12,40,5,11.1,149
9,8,12,40,5,11.2,149
9,8,12,42,5,11.3,149
9,8,12,42,5,11.4,149
9,8,12,43,5,11.5,149
9,8,12,44,5,11.6,149
9,8,12,45,5,12.1,149
9,8,12,47,5,12.2,149
9,8,12,48,5,12.3,149
9,8,12,52,5,12.4,149
9,8,12,54,5,12.5,149
9,8,12,55,5,12.6,149
9,8,12,56,5,13.1,149
9,8,12,57,5,13.2,149
9,8,12,58,5,13.3,149
9,8,12,60,5,13.4,149
9,8,12,66,5,13.5,149
9,8,12,72,5,13.6,149
9,8,12,73,5,14.1,149
9,8,12,73,5,14.2,149
9,8,12,74,5,14.3,149
9,8,12,75,5,14.4,149
9,8,12,77,5,14.5,149
9,8,12,77,5,14.6,149
9,8,12,77,5,15.1,149
9,8,12,78,5,15.2,149
9,8,12,78,5,15.3,149
9,8,12,78,6,15.4,149
9,8,12,80,6,15.5,149
9,8,12,81,6,15.6,149
9,8,12,87,6,16.1,149
9,8,12,91,6,16.2,149
9,8,12,95,6,16.3,149
9,8,12,97,6,16.4,149
9,8,12,101,6,16.5,149
9,8,12,105,6,16.6,149
9,8,12,106,6,17.1,149
9,8,12,107,6,17.2,149
9,8,12,108,6,17.3,149
9,8,12,109,6,17.4,149
9,8,12,115,6,17.5,149
9,8,12,119,6,17.6,149
9,8,12,120,6,18.1,149
9,8,12,121,6,18.2,149
9,8,12,125,6,18.3,149
9,8,12,126,6,18.4,149
9,8,12,132,6,18.4,149
9,8,12,133,6,18.5,149
9,8,12,133,7,18.5,149
9,8,12,134,7,18.6,149
9,8,12,135,7,19.1,149
9,8,12,136,7,19.1,149
9,8,12,137,7,19.2,149
9,8,12,138,7,19.3,149
9,8,12,142,7,19.4,149
9,8,12,148,7,19.5,149
9,8,12,149,7,19.6,149
3,7,4,1,0,0.1,128
3,7,4,1,0,0.2,128
3,7,4,3,0,0.3,128
3,7,4,4,0,0.4,128
3,7,4,4,0,0.5,128
3,7,4,4,0,0.6,128
3,7,4,8,0,1.1,128
3,7,4,8,0,1.2,128
3,7,4,8,0,1.3,128
3,7,4,8,0,1.4,128
3,7,4,8,0,1.5,128
3,7,4,10,0,1.6,128
3,7,4,11,0,2.1,128
3,7,4,11,0,2.2,128
3,7,4,12,0,2.3,128
3,7,4,13,0,2.4,128
3,7,4,13,0,2.5,128
3,7,4,14,0,2.6,128
3,7,4,14,1,3.1,128
3,7,4,18,1,3.2,128
3,7,4,19,1,3.3,128
3,7,4,21,1,3.4,128
3,7,4,21,1,3.5,128
3,7,4,25,1,3.6,128
3,7,4,29,1,4.1,128
3,7,4,30,1,4.2,128
3,7,4,31,1,4.3,128
3,7,4,31,1,4.4,128
3,7,4,32,1,4.5,128
3,7,4,32,2,4.6,128
3,7,4,33,2,5.1,128
3,7,4,39,2,5.2,128
3,7,4,40,2,5.3,128
3,7,4,44,2,5.3,128
3,7,4,44,2,5.4,128
3,7,4,44,3,5.5,128
3,7,4,44,3,5.6,128
3,7,4,44,3,6.1,128
3,7,4,45,3,6.2,128
3,7,4,46,3,6.3,128
3,7,4,46,4,6.4,128
3,7,4,46,4,6.5,128
3,7,4,46,4,6.6,128
3,7,4,50,4,7.1,128
3,7,4,56,4,7.2,128
3,7,4,56,4,7.3,128
3,7,4,57,4,7.4,128
3,7,4,58,4,7.5,128
3,7,4,58,4,7.6,128
3,7,4,60,4,8.1,128
3,7,4,66,4,8.2,128
3,7,4,66,4,8.3,128
3,7,4,67,4,8.4,128
3,7,4,67,5,8.5,128
3,7,4,67,6,8.6,128
3,7,4,69,6,9.1,128
3,7,4,70,6,9.2,128
3,7,4,72,6,9.3,128
3,7,4,76,6,9.4,128
3,7,4,76,6,9.5,128
3,7,4,76,6,9.6,128
3,7,4,76,6,10.1,128
3,7,4,77,6,10.2,128
3,7,4,77,6,10.3,128
3,7,4,77,6,10.4,128
3,7,4,83,6,10.5,128
3,7,4,83,6,10.6,128
3,7,4,83,6,11.1,128
3,7,4,83,6,11.2,128
3,7,4,83,6,11.3,128
3,7,4,83,7,11.4,128
3,7,4,83,7,11.5,128
3,7,4,83,7,11.6,128
3,7,4,83,7,12.1,128
3,7,4,89,7,12.2,128
3,7,4,90,7,12.3,128
3,7,4,92,7,12.3,128
3,7,4,98,7,12.4,128
3,7,4,99,7,12.5,128
3,7,4,99,7,12.6,128
3,7,4,99,7,13.1,128
3,7,4,99,7,13.2,128
3,7,4,99,7,13.3,128
3,7,4,99,7,13.4,128
3,7,4,99,8,13.5,128
3,7,4,99,8,13.6,128
3,7,4,100,8,14.1,128
3,7,4,101,8,14.2,128
3,7,4,101,9,14.3,128
3,7,4,101,9,14.4,128
3,7,4,101,9,14.5,128
3,7,4,101,9,14.6,128
3,7,4,102,9,15.1,128
3,7,4,103,9,15.2,128
3,7,4,104,9,15.3,128
3,7,4,104,9,15.4,128
3,7,4,104,9,15.5,128
3,7,4,104,9,15.6,128
3,7,4,105,9,16.1,128
3,7,4,105,9,16.2,128
3,7,4,105,9,16.3,128
3,7,4,106,9,16.4,128
3,7,4,110,9,16.5,128
3,7,4,110,9,16.6,128
3,7,4,110,9,17.1,128
3,7,4,114,9,17.2,128
3,7,4,114,9,17.3,128
3,7,4,114,9,17.4,128
3,7,4,118,9,17.5,128
3,7,4,118,9,17.6,128
3,7,4,124,9,18.1,128
3,7,4,124,9,18.2,128
3,7,4,124,9,18.3,128
3,7,4,128,9,18.4,128
3,7,4,128,10,18.5,128
7,3,4,1,0,0.1,132
7,3,4,1,0,0.2,132
7,3,4,1,1,0.3,132
7,3,4,5,1,0.4,132
7,3,4,9,1,0.5,132
7,3,4,10,1,0.6,132
7,3,4,10,1,1.1,132
7,3,4,10,1,1.2,132
7,3,4,13,1,1.3,132
7,3,4,13,1,1.4,132
7,3,4,17,1,1.5,132
7,3,4,17,2,1.6,132
7,3,4,17,3,2.1,132
7,3,4,21,3,2.2,132
7,3,4,21,3,2.3,132
7,3,4,21,3,2.4,132
7,3,4,22,3,2.5,132
7,3,4,22,3,2.6,132
7,3,4,22,3,3.1,132
7,3,4,22,3,3.2,132
7,3,4,22,3,3.3,132
7,3,4,22,3,3.4,132
7,3,4,22,3,3.5,132
7,3,4,24,3,3.6,132
7,3,4,24,3,4.1,132
7,3,4,24,3,4.2,132
7,3,4,24,3,4.3,132
7,3,4,24,3,4.4,132
7,3,4,24,3,4.5,132
7,3,4,25,3,4.6,132
7,3,4,26,3,5.1,132
7,3,4,26,3,5.2,132
7,3,4,27,3,5.3,132
7,3,4,32,3,5.4,132
7,3,4,32,3,5.4,132
7,3,4,36,3,5.5,132
7,3,4,36,3,5.6,132
7,3,4,36,3,6.1,132
7,3,4,37,3,6.2,132
7,3,4,37,3,6.3,132
7,3,4,39,3,6.4,132
7,3,4,40,3,6.5,132
7,3,4,40,3,6.6,132
7,3,4,44,3,7.1,132
7,3,4,45,3,7.2,132
7,3,4,51,3,7.3,132
7,3,4,51,3,7.4,132
7,3,4,52,3,7.5,132
7,3,4,52,3,7.6,132
7,3,4,52,3,8.1,132
7,3,4,53,3,8.2,132
7,3,4,53,3,8.3,132
7,3,4,53,3,8.4,132
7,3,4,53,3,8.5,132
7,3,4,53,3,8.6,132
7,3,4,54,3,9.1,132
7,3,4,58,3,9.2,132
7,3,4,58,3,9.3,132
7,3,4,59,3,9.4,132
7,3,4,59,3,9.4,132
7,3,4,59,3,9.5,132
7,3,4,59,3,9.6,132
7,3,4,59,3,10.1,132
7,3,4,60,3,10.2,132
7,3,4,61,3,10.3,132
7,3,4,61,3,10.4,132
7,3,4,62,3,10.5,132
7,3,4,62,4,10.6,132
7,3,4,63,4,11.1,132
7,3,4,64,4,11.2,132
7,3,4,68,4,11.3,132
7,3,4,69,4,11.4,132
7,3,4,69,4,11.5,132
7,3,4,70,4,11.6,132
7,3,4,70,4,12.1,132
7,3,4,72,4,12.2,132
7,3,4,73,4,12.2,132
7,3,4,79,4,12.3,132
7,3,4,79,4,12.4,132
7,3,4,85,4,12.5,132
7,3,4,85,4,12.6,132
7,3,4,86,4,13.1,132
7,3,4,87,4,13.2,132
7,3,4,88,4,13.3,132
7,3,4,88,4,13.4,132
7,3,4,88,4,13.5,132
7,3,4,89,4,13.6,132
7,3,4,90,4,14.1,132
7,3,4,90,4,14.1,132
7,3,4,90,4,14.2,132
7,3,4,92,4,14.3,132
7,3,4,93,4,14.4,132
7,3,4,93,4,14.5,132
7,3,4,93,4,14.6,132
7,3,4,94,4,15.1,132
7,3,4,94,4,15.2,132
7,3,4,94,4,15.3,132
7,3,4,95,4,15.4,132
7,3,4,101,4,15.5,132
7,3,4,101,5,15.6,132
7,3,4,102,5,16.1,132
7,3,4,102,5,16.2,132
7,3,4,103,5,16.3,132
7,3,4,104,5,16.4,132
7,3,4,105,5,16.5,132
7,3,4,105,5,16.6,132
7,3,4,106,5,17.1,132
7,3,4,107,5,17.1,132
7,3,4,107,6,17.2,132
7,3,4,107,6,17.3,132
7,3,4,111,6,17.4,132
7,3,4,111,7,17.5,132
7,3,4,112,7,17.6,132
7,3,4,113,7,18.1,132
7,3,4,114,7,18.2,132
7,3,4,118,7,18.3,132
7,3,4,118,7,18.4,132
7,3,4,118,7,18.5,132
7,3,4,122,7,18.6,132
7,3,4,128,7,19.1,132
7,3,4,132,7,19.2,132
0,4,3,4,0,0.1,210
0,4,3,8,0,0.2,210
0,4,3,8,0,0.3,210
0,4,3,8,0,0.4,210
0,4,3,10,0,0.5,210
0,4,3,14,0,0.6,210
0,4,3,14,0,1.1,210
0,4,3,15,0,1.2,210
0,4,3,16,0,1.3,210
0,4,3,16,0,1.3,210
0,4,3,22,0,1.4,210
0,4,3,22,0,1.5,210
0,4,3,26,0,1.6,210
0,4,3,27,0,2.1,210
0,4,3,28,0,2.2,210
0,4,3,28,1,2.3,210
0,4,3,28,1,2.4,210
0,4,3,28,1,2.5,210
0,4,3,28,1,2.6,210
0,4,3,32,1,3.1,210
0,4,3,32,1,3.2,210
0,4,3,33,1,3.3,210
0,4,3,39,1,3.4,210
0,4,3,39,1,3.5,210
0,4,3,39,1,3.6,210
0,4,3,43,1,4.1,210
0,4,3,47,1,4.2,210
0,4,3,47,1,4.3,210
0,4,3,51,1,4.4,210
0,4,3,53,1,4.5,210
0,4,3,57,1,4.6,210
0,4,3,58,1,5.1,210
0,4,3,59,1,5.2,210
0,4,3,59,1,5.3,210
0,4,3,63,1,5.4,210
0,4,3,69,1,5.5,210
0,4,3,73,1,5.6,210
0,4,3,74,1,6.1,210
0,4,3,75,1,6.2,210
0,4,3,76,1,6.3,210
0,4,3,80,1,6.4,210
0,4,3,81,1,6.5,210
0,4,3,82,1,6.6,210
0,4,3,84,1,7.1,210
0,4,3,84,1,7.2,210
0,4,3,84,2,7.3,210
0,4,3,85,2,7.4,210
0,4,3,87,2,7.5,210
0,4,3,87,2,7.6,210
0,4,3,87,2,8.1,210
0,4,3,91,2,8.2,210
0,4,3,95,2,8.3,210
0,4,3,95,2,8.4,210
0,4,3,99,2,8.5,210
0,4,3,99,2,8.6,210
0,4,3,103,2,9.1,210
0,4,3,103,2,9.2,210
0,4,3,104,2,9.3,210
0,4,3,105,2,9.4,210
0,4,3,105,2,9.5,210
0,4,3,106,2,9.6,210
0,4,3,106,3,10.1,210
0,4,3,106,3,10.2,210
0,4,3,106,3,10.3,210
0,4,3,110,3,10.4,210
0,4,3,111,3,10.5,210
0,4,3,112,3,10.6,210
0,4,3,113,3,11.1,210
0,4,3,113,3,11.2,210
0,4,3,113,3,11.3,210
0,4,3,117,3,11.4,210
0,4,3,118,3,11.5,210
0,4,3,118,3,11.6,210
0,4,3,119,3,12.1,210
0,4,3,123,3,12.2,210
0,4,3,129,3,12.3,210
0,4,3,129,3,12.4,210
0,4,3,129,3,12.5,210
0,4,3,130,3,12.6,210
0,4,3,131,3,13.1,210
0,4,3,132,3,13.2,210
0,4,3,133,3,13.3,210
0,4,3,134,3,13.3,210
0,4,3,134,3,13.4,210
0,4,3,135,3,13.5,210
0,4,3,136,3,13.6,210
0,4,3,137,3,14.1,210
0,4,3,138,3,14.1,210
0,4,3,139,3,14.2,210
0,4,3,139,3,14.3,210
0,4,3,140,3,14.4,210
0,4,3,146,3,14.5,210
0,4,3,147,3,14.6,210
0,4,3,148,3,15.1,210
0,4,3,152,3,15.2,210
0,4,3,153,3,15.3,210
0,4,3,159,3,15.4,210
0,4,3,160,3,15.5,210
0,4,3,162,3,15.6,210
0,4,3,166,3,16.1,210
0,4,3,166,4,16.2,210
0,4,3,167,4,16.3,210
0,4,3,168,4,16.4,210
0,4,3,168,4,16.5,210
0,4,3,172,4,16.6,210
0,4,3,173,4,17.1,210
0,4,3,177,4,17.2,210
0,4,3,179,4,17.3,210
0,4,3,180,4,17.4,210
0,4,3,186,4,17.5,210
0,4,3,188,4,17.6,210
0,4,3,189,4,18.1,210
0,4,3,189,5,18.2,210
0,4,3,195,5,18.3,210
0,4,3,199,5,18.4,210
0,4,3,199,5,18.5,210
0,4,3,199,5,18.6,210
0,4,3,203,5,19.1,210
0,4,3,203,6,19.2,210
0,4,3,203,7,19.3,210
0,4,3,204,7,19.4,210
0,4,3,206,7,19.5,210
0,4,3,210,7,19.6,210
4,0,3,0,0,0.1,211
4,0,3,0,0,0.2,211
4,0,3,1,0,0.3,211
4,0,3,1,0,0.4,211
4,0,3,1,0,0.5,211
4,0,3,2,0,0.6,211
4,0,3,2,0,1.1,211
4,0,3,2,0,1.2,211
4,0,3,6,0,1.3,211
4,0,3,7,0,1.4,211
4,0,3,11,0,1.5,211
4,0,3,11,0,1.6,211
4,0,3,12,0,2.1,211
4,0,3,12,0,2.2,211
4,0,3,18,0,2.3,211
4,0,3,22,0,2.4,211
4,0,3,22,0,2.5,211
4,0,3,24,0,2.6,211
4,0,3,28,0,3.1,211
4,0,3,28,0,3.2,211
4,0,3,32,0,3.3,211
4,0,3,36,0,3.4,211
4,0,3,36,0,3.5,211
4,0,3,36,0,3.6,211
4,0,3,40,0,4.1,211
4,0,3,40,0,4.2,211
4,0,3,41,0,4.3,211
4,0,3,45,0,4.4,211
4,0,3,46,0,4.5,211
4,0,3,50,0,4.5,211
4,0,3,51,0,4.6,211
4,0,3,53,0,5.1,211
4,0,3,53,0,5.2,211
4,0,3,53,0,5.3,211
4,0,3,53,0,5.4,211
4,0,3,54,0,5.5,211
4,0,3,55,0,5.6,211
4,0,3,56,0,6.1,211
4,0,3,58,0,6.2,211
4,0,3,59,0,6.3,211
4,0,3,65,0,6.4,211
4,0,3,66,0,6.5,211
4,0,3,66,0,6.6,211
4,0,3,66,0,7.1,211
4,0,3,67,0,7.2,211
4,0,3,71,0,7.3,211
4,0,3,72,0,7.4,211
4,0,3,78,0,7.5,211
4,0,3,80,0,7.6,211
4,0,3,84,0,8.1,211
4,0,3,84,0,8.2,211
4,0,3,84,0,8.3,211
4,0,3,88,0,8.4,211
4,0,3,89,0,8.5,211
4,0,3,90,0,8.6,211
4,0,3,91,0,9.1,211
4,0,3,92,0,9.2,211
4,0,3,93,0,9.3,211
4,0,3,94,0,9.4,211
4,0,3,95,0,9.4,211
4,0,3,96,0,9.4,211
4,0,3,97,0,9.5,211
4,0,3,98,0,9.6,211
4,0,3,99,0,10.1,211
4,0,3,99,1,10.2,211
4,0,3,101,1,10.3,211
4,0,3,101,1,10.4,211
4,0,3,103,1,10.5,211
4,0,3,104,1,10.6,211
4,0,3,105,1,10.6,211
4,0,3,106,1,10.6,211
4,0,3,106,1,11.1,211
4,0,3,106,2,11.2,211
4,0,3,107,2,11.3,211
4,0,3,108,2,11.4,211
4,0,3,112,2,11.5,211
4,0,3,114,2,11.6,211
4,0,3,116,2,12.1,211
4,0,3,116,2,12.2,211
4,0,3,117,2,12.3,211
4,0,3,119,2,12.4,211
4,0,3,120,2,12.5,211
4,0,3,122,2,12.6,211
4,0,3,123,2,13.1,211
4,0,3,127,2,13.1,211
4,0,3,128,2,13.2,211
4,0,3,129,2,13.3,211
4,0,3,130,2,13.4,211
4,0,3,131,2,13.5,211
4,0,3,137,2,13.6,211
4,0,3,138,2,14.1,211
4,0,3,138,2,14.2,211
4,0,3,139,2,14.3,211
4,0,3,139,3,14.4,211
4,0,3,140,3,14.5,211
4,0,3,144,3,14.6,211
4,0,3,145,3,15.1,211
4,0,3,146,3,15.2,211
4,0,3,150,3,15.3,211
4,0,3,151,3,15.4,211
4,0,3,155,3,15.5,211
4,0,3,156,3,15.6,211
4,0,3,156,3,16.1,211
4,0,3,157,3,16.2,211
4,0,3,158,3,16.2,211
4,0,3,158,3,16.3,211
4,0,3,159,3,16.4,211
4,0,3,165,3,16.5,211
4,0,3,165,3,16.6,211
4,0,3,171,3,17.1,211
4,0,3,171,4,17.2,211
4,0,3,172,4,17.3,211
4,0,3,174,4,17.3,211
4,0,3,174,4,17.4,211
4,0,3,176,4,17.5,211
4,0,3,177,4,17.6,211
4,0,3,183,4,18.1,211
4,0,3,184,4,18.2,211
4,0,3,185,4,18.2,211
4,0,3,186,4,18.2,211
4,0,3,188,4,18.3,211
4,0,3,192,4,18.4,211
4,0,3,196,4,18.5,211
4,0,3,202,4,18.6,211
4,0,3,203,4,19.1,211
4,0,3,204,4,19.1,211
4,0,3,210,4,19.1,211
4,0,3,210,4,19.2,211
4,0,3,211,4,19.3,211
6,3,17,0,0,0.1,137
6,3,17,0,0,0.2,137
6,3,17,1,0,0.3,137
6,3,17,2,0,0.4,137
6,3,17,2,0,0.5,137
6,3,17,2,1,0.6,137
6,3,17,2,1,1.1,137
6,3,17,2,1,1.2,137
6,3,17,2,1,1.3,137
6,3,17,2,1,1.4,137
6,3,17,3,1,1.5,137
6,3,17,7,1,1.6,137
6,3,17,8,1,2.1,137
6,3,17,12,1,2.2,137
6,3,17,13,1,2.3,137
6,3,17,19,1,2.4,137
6,3,17,20,1,2.5,137
6,3,17,21,1,2.6,137
6,3,17,25,1,3.1,137
6,3,17,31,1,3.2,137
6,3,17,37,1,3.3,137
6,3,17,43,1,3.4,137
6,3,17,43,2,3.5,137
6,3,17,43,2,3.6,137
6,3,17,44,2,4.1,137
6,3,17,45,2,4.1,137
6,3,17,48,2,4.2,137
